# file...... reg1_output.csv;;;;;;;;;;;
# date...... Fri Jun 12 18:57:12 2020;;;;;;;;;;;
# user...... User;;;;;;;;;;;
# host...... (null);;;;;;;;;;;
# target.... regulator 58;;;;;;;;;;;
# trigger... (none);;;;;;;;;;;
# interval.. 30;;;;;;;;;;;
# limit..... 5760;;;;;;;;;;;
# timestamp;tap_A;tap_B;tap_C;power_in_A.real;power_in_A.imag;power_in_B.real;power_in_B.imag;power_in_C.real;power_in_C.imag;power_in.real;power_in.imag
2000-08-01 07:09:00 PDT;0;-1;0;122398;-48275,7;131433;-47600,2;87332,1;-49333,2;341163;-145209
2000-08-01 07:09:30 PDT;0;-1;0;122449;-48266,5;127331;-47787,8;91563,3;-49193,2;341344;-145248
2000-08-01 07:10:00 PDT;0;-1;0;126806;-48153,5;132286;-47656,6;91595,4;-49219;350687;-145029
2000-08-01 07:10:30 PDT;0;-1;0;126834;-48162,3;136815;-47443,5;87101,4;-49367,8;350750;-144974
2000-08-01 07:11:00 PDT;0;-1;0;126834;-48163,2;137023;-47436,8;87101,4;-49368,4;350958;-144968
2000-08-01 07:11:30 PDT;0;-1;0;126878;-48162,5;137094;-47434,5;87174,2;-49367;351146;-144964
2000-08-01 07:12:00 PDT;0;-1;0;131736;-48008,6;137150;-47456,7;87163,5;-49377,9;356050;-144843
2000-08-01 07:12:30 PDT;0;-1;0;131736;-48010;137474;-47447,5;87191,7;-49378,2;356401;-144836
2000-08-01 07:13:00 PDT;0;-1;0;131856;-47977;132688;-47647;87280,9;-49361,8;351824;-144986
2000-08-01 07:13:30 PDT;0;-1;0;131894;-47976,9;132830;-47642,6;87377,8;-49360,4;352102;-144980
2000-08-01 07:14:00 PDT;0;-1;0;131946;-47976,6;133033;-47635,5;87454;-49358,9;352433;-144971
2000-08-01 07:14:30 PDT;0;-1;0;132050;-47968,7;128135;-47803,6;91891;-49249,9;352076;-145022
2000-08-01 07:15:00 PDT;0;-1;0;137191;-47797,1;128131;-47829,8;92056,9;-49258,1;357378;-144885
2000-08-01 07:15:30 PDT;0;-1;0;137263;-47766,5;123691;-48000,5;92094,7;-49243,5;353049;-145010
2000-08-01 07:16:00 PDT;0;-1;0;137255;-47803,5;128121;-47891,2;96128,6;-49135;361504;-144830
2000-08-01 07:16:30 PDT;0;-1;0;132269;-47939,7;128246;-47860,2;96189,4;-49127,2;356704;-144927
2000-08-01 07:17:00 PDT;0;-1;0;132277;-47904,6;123867;-47967;92108,5;-49239,2;348253;-145111
2000-08-01 07:17:30 PDT;0;-1;0;132343;-47902,6;123913;-47965,6;92108,4;-49239,5;348364;-145108
2000-08-01 07:18:00 PDT;0;-1;0;132343;-47902,8;123956;-47964,8;92108,4;-49239,6;348408;-145107
2000-08-01 07:18:30 PDT;0;-1;0;132418;-47900;123956;-47965,1;92108,2;-49239,8;348482;-145105
2000-08-01 07:19:00 PDT;0;-1;0;127299;-48066,2;123961;-47940;92138,8;-49226,7;343399;-145233
2000-08-01 07:19:30 PDT;0;-1;0;127402;-48063,9;124036;-47938,2;92221,1;-49225,4;343659;-145227
2000-08-01 07:20:00 PDT;0;-1;0;127402;-48064,2;124036;-47938,4;92290,8;-49223,8;343728;-145226
2000-08-01 07:20:30 PDT;0;-1;0;127463;-48063;124136;-47935,9;92491;-49220,5;344090;-145219
2000-08-01 07:21:00 PDT;0;-1;0;127555;-48026,5;119754;-48041,2;88552,1;-49323,7;335861;-145391
2000-08-01 07:21:30 PDT;0;-1;0;127602;-48007,6;119906;-48022,3;84165,3;-49414;331673;-145444
2000-08-01 07:22:00 PDT;0;-1;0;132185;-47821,5;119988;-48039,4;84202,9;-49428,6;336375;-145290
2000-08-01 07:22:30 PDT;0;-1;0;128214;-47985,1;120050;-48020,4;84255,2;-49413,9;332519;-145419
2000-08-01 07:23:00 PDT;0;-1;0;128244;-47984,9;120112;-48019,5;84396,6;-49410,5;332753;-145415
2000-08-01 07:23:30 PDT;0;-1;0;128244;-47984,9;120112;-48019,5;84396,6;-49410,5;332753;-145415
2000-08-01 07:24:00 PDT;0;-1;0;128291;-47983,4;120112;-48019,7;84396,5;-49410,6;332800;-145414
2000-08-01 07:24:30 PDT;0;-1;0;128291;-47983,7;120186;-48017,6;84396,5;-49410,8;332873;-145412
2000-08-01 07:25:00 PDT;0;-1;0;128371;-47981,6;120284;-48015,9;84445,3;-49410,5;333100;-145408
2000-08-01 07:25:30 PDT;0;-1;0;128368;-47994,6;120387;-48022,2;89175;-49345,1;337931;-145362
2000-08-01 07:26:00 PDT;0;-1;0;128409;-48020;124782;-47855,7;89211;-49358,2;342402;-145234
2000-08-01 07:26:30 PDT;0;-1;0;123942;-48195,2;124782;-47836,9;89225,3;-49342;337949;-145374
2000-08-01 07:27:00 PDT;0;-1;0;123995;-48193,4;124782;-47837,4;89268,7;-49340,9;338045;-145372
2000-08-01 07:27:30 PDT;0;-1;0;124058;-48190,9;124782;-47837,6;89268,5;-49341,1;338108;-145370
2000-08-01 07:28:00 PDT;0;-1;0;124202;-48186,9;124894;-47834,4;89268,2;-49341,8;338364;-145363
2000-08-01 07:28:30 PDT;0;-1;0;124213;-48250,8;138434;-47366,7;89304,3;-49379,1;351952;-144997
2000-08-01 07:29:00 PDT;0;-1;0;124298;-48248,4;138478;-47365,4;89356,4;-49378,4;352133;-144992
2000-08-01 07:29:30 PDT;0;-1;0;124350;-48247,2;138581;-47362,6;89356,3;-49378,8;352287;-144989
2000-08-01 07:30:00 PDT;0;-1;0;124452;-48244,1;138581;-47363,1;89356,1;-49379;352389;-144986
2000-08-01 07:30:30 PDT;0;-1;0;128866;-48107,8;138624;-47383,8;89382,4;-49388,2;356872;-144880
2000-08-01 07:31:00 PDT;0;-1;0;128918;-48106,3;138672;-47382,4;89382,3;-49388,5;356973;-144877
2000-08-01 07:31:30 PDT;0;-1;0;129093;-48121,1;143397;-47225,3;89430,5;-49402,9;361920;-144749
2000-08-01 07:32:00 PDT;0;-1;0;129147;-48119,2;143397;-47225,8;89476,3;-49402,1;362020;-144747
2000-08-01 07:32:30 PDT;0;-1;0;129208;-48110,9;139056;-47433;94337,7;-49284,5;362601;-144828
2000-08-01 07:33:00 PDT;0;-1;0;129258;-48109,6;139150;-47430,3;94337,6;-49284,8;362746;-144825
2000-08-01 07:33:30 PDT;0;-1;0;129261;-48098;139198;-47417,4;89784,6;-49350,2;358243;-144866
2000-08-01 07:34:00 PDT;0;-1;0;129406;-48098,1;137425;-46806,2;89786;-49347,1;356616;-144251
2000-08-01 07:34:30 PDT;0;-1;0;129438;-48041,2;128148;-47184,5;89780,3;-49317,7;347366;-144543
2000-08-01 07:35:00 PDT;0;-1;0;129515;-48038,5;128147;-47185,3;89836,5;-49316,3;347499;-144540
2000-08-01 07:35:30 PDT;0;-1;0;129515;-48038,5;128147;-47185,3;89836,5;-49316,3;347499;-144540
2000-08-01 07:36:00 PDT;0;-1;0;129515;-48038,9;128255;-47182,6;89836,5;-49316,6;347607;-144538
2000-08-01 07:36:30 PDT;0;-1;0;129574;-48037,6;128292;-47182,2;89945,6;-49314;347812;-144534
2000-08-01 07:37:00 PDT;0;-1;0;129619;-48036,3;128292;-47182,7;89984,2;-49313,3;347895;-144532
2000-08-01 07:37:30 PDT;0;-1;0;125244;-48184,8;131535;-46301;89994,2;-49306,7;346773;-143792
2000-08-01 07:38:00 PDT;0;-1;0;125388;-48190,2;133526;-46823,9;89996;-49316;348910;-144330
2000-08-01 07:38:30 PDT;0;-1;0;129770;-48099,1;133609;-46836,7;89989,9;-49322,8;353369;-144259
2000-08-01 07:39:00 PDT;0;-1;0;129875;-48076,7;133661;-46818,4;85281,8;-49420,3;348819;-144315
2000-08-01 07:39:30 PDT;0;-1;0;129871;-48095,7;133796;-46829,8;89719,9;-49329,1;353387;-144255
2000-08-01 07:40:00 PDT;0;-1;0;134694;-47903,2;133888;-46847,4;89704,3;-49347,5;358286;-144098
2000-08-01 07:40:30 PDT;0;-1;0;134694;-47903,2;133888;-46847,4;89704,3;-49347,5;358286;-144098
2000-08-01 07:41:00 PDT;0;-1;0;134752;-47901,2;133952;-46845,1;89704,2;-49347,9;358409;-144094
2000-08-01 07:41:30 PDT;0;-1;0;134754;-47919,2;133936;-46874,1;94690,1;-49197,9;363381;-143991
2000-08-01 07:42:00 PDT;0;-1;0;134759;-47908,6;130868;-47728,4;94689,5;-49194,9;360316;-144832
2000-08-01 07:42:30 PDT;0;-1;0;139479;-47711,3;130869;-47748,5;94673,7;-49214,2;365022;-144674
2000-08-01 07:43:00 PDT;0;-1;0;139491;-47687,7;126077;-47891,8;94674,7;-49198,4;360243;-144778
2000-08-01 07:43:30 PDT;0;-1;0;139614;-47654,1;121580;-48062,8;94704,5;-49184;355898;-144901
2000-08-01 07:44:00 PDT;0;-1;0;139612;-47673,4;121631;-48075,2;99234,5;-49080,5;360477;-144829
2000-08-01 07:44:30 PDT;0;-1;0;139105;-47731,2;121627;-48075,8;99240,3;-49071,8;359972;-144879
2000-08-01 07:45:00 PDT;0;-1;0;139107;-47712,8;121663;-48060,8;94810,4;-49173,3;355580;-144947
2000-08-01 07:45:30 PDT;0;-1;0;134840;-47790,9;121777;-48017,8;89868,9;-49315,3;346486;-145124
2000-08-01 07:46:00 PDT;0;-1;0;134840;-47791,3;121833;-48015,7;89869;-49315,5;346542;-145123
2000-08-01 07:46:30 PDT;0;-1;0;134837;-47812,5;121852;-48030,8;94905,5;-49205,9;351595;-145049
2000-08-01 07:47:00 PDT;0;-1;0;134843;-47818,6;121837;-48061,8;99388,9;-47945;356069;-143825
2000-08-01 07:47:30 PDT;0;-1;0;134843;-47818,6;121837;-48061,8;99388,9;-47945;356069;-143825
2000-08-01 07:48:00 PDT;0;-1;0;134873;-47828;126301;-47985,8;99388,6;-47952,6;360563;-143766
2000-08-01 07:48:30 PDT;0;-1;0;134873;-47828;126301;-47985,8;99388,6;-47952,6;360563;-143766
2000-08-01 07:49:00 PDT;0;-1;0;134873;-47828,1;126301;-47985,9;99421;-47951,7;360595;-143766
2000-08-01 07:49:30 PDT;0;-1;0;130546;-47978,8;130759;-47777;94450,6;-48069,3;355755;-143825
2000-08-01 07:50:00 PDT;0;-1;0;130550;-47960,1;130767;-47761,1;89916,1;-48168;351233;-143889
2000-08-01 07:50:30 PDT;0;-1;0;130596;-47958,6;130767;-47761,3;89916,1;-48168,1;351280;-143888
2000-08-01 07:51:00 PDT;0;-1;0;134031;-46991,6;130783;-47739,3;85419,6;-49431;350233;-144162
2000-08-01 07:51:30 PDT;0;-1;0;129292;-47212,1;135603;-47523,7;85435,9;-49429,4;350332;-144165
2000-08-01 07:52:00 PDT;0;-1;0;129293;-47211,9;135603;-47523,7;85435,9;-49429,4;350332;-144165
2000-08-01 07:52:30 PDT;0;-1;0;129427;-47207,3;135603;-47524,6;85488,7;-49428,7;350519;-144161
2000-08-01 07:53:00 PDT;0;-1;0;129428;-47207,1;135603;-47524,6;85488,7;-49428,7;350520;-144160
2000-08-01 07:53:30 PDT;0;-1;0;129428;-47207,1;135641;-47523,8;85488,7;-49428,7;350558;-144160
2000-08-01 07:54:00 PDT;0;-1;0;129429;-47206,9;135641;-47523,8;85488,7;-49428,7;350559;-144159
2000-08-01 07:54:30 PDT;0;-1;0;129414;-47241,1;139664;-46349,7;85493,6;-49435,5;354571;-143026
2000-08-01 07:55:00 PDT;0;-1;0;129467;-47229,3;135204;-46435,6;85495,2;-49428,3;350166;-143093
2000-08-01 07:55:30 PDT;0;-1;0;126073;-48183,7;135204;-46424,8;85504;-49416,4;346781;-144025
2000-08-01 07:56:00 PDT;0;-1;0;126115;-48182,4;135206;-46424,6;85503,9;-49416,5;346824;-144024
2000-08-01 07:56:30 PDT;0;-1;0;126160;-48180,7;135206;-46424,8;85503,8;-49416,7;346870;-144022
2000-08-01 07:57:00 PDT;0;-1;0;126160;-48180,7;135207;-46424,4;85503,8;-49416,7;346871;-144022
2000-08-01 07:57:30 PDT;0;-1;0;126154;-48197,1;137709;-45716,7;85549,6;-49421,2;349412;-143335
2000-08-01 07:58:00 PDT;0;-1;0;126153;-48197,1;137712;-45716;85549,6;-49421,2;349415;-143334
2000-08-01 07:58:30 PDT;0;-1;0;126199;-48162,7;133681;-46892,6;85544,6;-49414,5;345425;-144470
2000-08-01 07:59:00 PDT;0;-1;0;126215;-48134,1;128896;-47087,3;85542,8;-49399,5;340653;-144621
2000-08-01 07:59:30 PDT;0;-1;0;131088;-47941,2;128934;-47106,7;85527,9;-49416,8;345550;-144465
2000-08-01 08:00:00 PDT;0;-1;0;131324;-47891,2;122366;-47969,9;85696,5;-49394,6;339387;-145256
2000-08-01 08:00:30 PDT;0;-1;0;131324;-47891,2;122366;-47969,9;85696,5;-49394,6;339387;-145256
2000-08-01 08:01:00 PDT;0;-1;0;131324;-47891,2;122366;-47969,9;85696,5;-49394,6;339387;-145256
2000-08-01 08:01:30 PDT;0;-1;0;131314;-47911,3;126760;-47840,5;85693,4;-49408,9;343768;-145161
2000-08-01 08:02:00 PDT;0;-1;0;131314;-47911,3;126760;-47840,5;85693,4;-49408,9;343768;-145161
2000-08-01 08:02:30 PDT;0;-1;0;131314;-47911,3;126760;-47840,5;85693,4;-49408,9;343768;-145161
2000-08-01 08:03:00 PDT;0;-1;0;135833;-47723,4;126760;-47859,9;85679,5;-49425;348272;-145008
2000-08-01 08:03:30 PDT;0;-1;0;141051;-47515,4;122358;-48014,4;85671,9;-49422,1;349080;-144952
2000-08-01 08:04:00 PDT;0;-1;0;136519;-47737,7;126457;-47837,7;85687,2;-49418,8;348663;-144994
2000-08-01 08:04:30 PDT;0;-1;0;136534;-47710,6;122359;-47995,3;85685,8;-49405,9;344579;-145112
2000-08-01 08:05:00 PDT;0;-1;0;136519;-47737;126357;-47841,6;85687,2;-49418,5;348564;-144997
2000-08-01 08:05:30 PDT;0;-1;0;131712;-47911,4;122361;-47974,8;85700,6;-49388,7;339773;-145275
2000-08-01 08:06:00 PDT;0;-1;0;131712;-47911,3;122361;-47974,8;85700,6;-49388,7;339773;-145275
2000-08-01 08:06:30 PDT;0;-1;0;136234;-47723,6;122359;-47994,1;85686,7;-49404,8;344280;-145123
2000-08-01 08:07:00 PDT;0;-1;0;136234;-47723,6;122359;-47994,1;85686,7;-49404,9;344280;-145123
2000-08-01 08:07:30 PDT;0;-1;0;136234;-47723,6;122359;-47994,1;85686,7;-49404,9;344280;-145123
2000-08-01 08:08:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,3;85711,3;-49377,5;334578;-145412
2000-08-01 08:08:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:09:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:09:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:10:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:10:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:11:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:11:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:12:00 PDT;0;-1;0;126499;-48101,8;122355;-47972,9;90158;-49247,1;339011;-145322
2000-08-01 08:12:30 PDT;0;-1;0;126499;-48101,7;122355;-47972,9;90158;-49247,1;339011;-145322
2000-08-01 08:13:00 PDT;0;-1;0;126499;-48101,7;122355;-47972,9;90158;-49247,1;339011;-145322
2000-08-01 08:13:30 PDT;0;-1;0;126499;-48101,7;122355;-47972,9;90158;-49247,1;339011;-145322
2000-08-01 08:14:00 PDT;0;-1;0;131016;-47955,7;122349;-47995;90148;-49257,7;343512;-145208
2000-08-01 08:14:30 PDT;0;-1;0;130999;-47986,1;127242;-47807,6;90151,2;-49272,8;348392;-145066
2000-08-01 08:15:00 PDT;0;-1;0;130999;-47986,1;127242;-47807,6;90151,2;-49272,8;348392;-145066
2000-08-01 08:15:30 PDT;0;-1;0;126499;-48101,8;122355;-47972,9;90158;-49247,1;339011;-145322
2000-08-01 08:16:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:16:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 08:17:00 PDT;0;-1;0;126493;-48097,7;126940;-47857,7;85709,2;-49386,9;339143;-145342
2000-08-01 08:17:30 PDT;0;-1;0;130809;-47958,9;126935;-47879,1;85700,4;-49396,1;343444;-145234
2000-08-01 08:18:00 PDT;0;-1;0;135515;-47794,6;131529;-47718,4;85687,5;-49427,4;352732;-144940
2000-08-01 08:18:30 PDT;0;-1;0;131218;-47908,7;126939;-47878;85694,7;-49403,7;343852;-145190
2000-08-01 08:19:00 PDT;0;-1;0;135519;-47793,6;130171;-46965,5;85689,8;-49418,4;351379;-144177
2000-08-01 08:19:30 PDT;0;-1;0;135525;-47779,9;125598;-47059,3;85691,9;-49409;346815;-144248
2000-08-01 08:20:00 PDT;0;-1;0;131212;-47923,8;125609;-47036,4;85700,8;-49399,8;342522;-144360
2000-08-01 08:20:30 PDT;0;-1;0;131088;-47990,6;129898;-46869,3;85707,3;-49406,4;346694;-144266
2000-08-01 08:21:00 PDT;0;-1;0;126487;-48112,4;125616;-47014,9;85715,3;-49383;337818;-144510
2000-08-01 08:21:30 PDT;0;-1;0;126487;-48112,3;125616;-47014,9;85715,3;-49383;337818;-144510
2000-08-01 08:22:00 PDT;0;-1;0;126487;-48112,4;125620;-47013,6;85715,3;-49383;337822;-144509
2000-08-01 08:22:30 PDT;0;-1;0;126474;-48135,6;129513;-46859,4;85716,7;-49395,3;341704;-144390
2000-08-01 08:23:00 PDT;0;-1;0;126460;-48161,9;133906;-46678,2;85718,3;-49409,1;346084;-144249
2000-08-01 08:23:30 PDT;0;-1;0;126468;-48151,3;130645;-47638,8;89748,4;-49319,7;346861;-145110
2000-08-01 08:24:00 PDT;0;-1;0;126468;-48151,3;130645;-47638,8;89748,4;-49319,7;346861;-145110
2000-08-01 08:24:30 PDT;0;-1;0;131188;-47984,3;130649;-47647,8;85704,6;-49413,7;347541;-145046
2000-08-01 08:25:00 PDT;0;-1;0;131188;-47984,3;130649;-47647,8;85704,6;-49413,7;347541;-145046
2000-08-01 08:25:30 PDT;0;-1;0;131188;-47983,7;130549;-47651,8;85704,5;-49413,4;347441;-145049
2000-08-01 08:26:00 PDT;0;-1;0;131197;-47977,8;126648;-47822,2;90136,8;-49307,4;347982;-145107
2000-08-01 08:26:30 PDT;0;-1;0;135911;-47797,9;126652;-47830,3;85693,5;-49411,3;348256;-145040
2000-08-01 08:27:00 PDT;0;-1;0;135926;-47770,1;122355;-47995,4;85692;-49397,8;343973;-145163
2000-08-01 08:27:30 PDT;0;-1;0;140546;-47572,9;122354;-48015;85677,7;-49414,3;348577;-145002
2000-08-01 08:28:00 PDT;0;-1;0;140541;-47585,3;125708;-47116,9;85677,6;-49418;351926;-144120
2000-08-01 08:28:30 PDT;0;-1;0;140541;-47585,3;125708;-47116,9;85677,6;-49418;351926;-144120
2000-08-01 08:29:00 PDT;0;-1;0;131119;-47911;125725;-47069,5;85697;-49397,6;342541;-144378
2000-08-01 08:29:30 PDT;0;-1;0;131119;-47911;125725;-47069,5;85697;-49397,6;342541;-144378
2000-08-01 08:30:00 PDT;0;-1;0;131103;-47940,1;130324;-46888,9;85698,6;-49412,1;347126;-144241
2000-08-01 08:30:30 PDT;0;-1;0;131119;-47911;125729;-47068,4;85697;-49397,6;342545;-144377
2000-08-01 08:31:00 PDT;0;-1;0;131119;-47911,1;125733;-47067,4;85697;-49397,6;342549;-144376
2000-08-01 08:31:30 PDT;0;-1;0;126494;-48096,3;125735;-47047,4;85711,2;-49381,2;337941;-144525
2000-08-01 08:32:00 PDT;0;-1;0;135632;-47759,2;125731;-47088,5;85687,6;-49407,5;347051;-144255
2000-08-01 08:32:30 PDT;0;-1;0;130915;-47942,8;122362;-47970,9;85702,3;-49386,9;338980;-145301
2000-08-01 08:33:00 PDT;0;-1;0;130898;-47986,3;126350;-47832,9;90238;-49303,5;347485;-145123
2000-08-01 08:33:30 PDT;0;-1;0;130902;-47983,6;126345;-47841,6;90049,8;-49272,8;347297;-145098
2000-08-01 08:34:00 PDT;0;-1;0;134922;-47820,8;126644;-47846,9;90037,2;-49289,2;351604;-144957
2000-08-01 08:34:30 PDT;0;-1;0;126473;-48155,4;131048;-46574,7;90060,6;-49272,9;347582;-144003
2000-08-01 08:35:00 PDT;0;-1;0;126473;-48139,5;131066;-46548,3;85712,6;-49400,7;343252;-144088
2000-08-01 08:35:30 PDT;0;-1;0;126473;-48156,2;131052;-46574,5;90262,9;-49266,8;347788;-143997
2000-08-01 08:36:00 PDT;0;-1;0;126487;-48130,6;126765;-46742,4;90260;-49253,6;343512;-144127
2000-08-01 08:36:30 PDT;0;-1;0;126487;-48113,9;126778;-46717,6;85711,1;-49387,2;338976;-144219
2000-08-01 08:37:00 PDT;0;-1;0;126487;-48114;126783;-46716,3;85711,1;-49387,2;338981;-144217
2000-08-01 08:37:30 PDT;0;-1;0;126490;-48105,6;127060;-47811,3;85708;-49392,7;339258;-145310
2000-08-01 08:38:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,4;-49377,5;334578;-145412
2000-08-01 08:38:30 PDT;0;-1;0;126502;-48109,8;122338;-48007;95128,1;-47901,7;343968;-144019
2000-08-01 08:39:00 PDT;0;-1;0;126503;-48092,8;122352;-47982,4;90487,4;-48044,4;339342;-144120
2000-08-01 08:39:30 PDT;0;-1;0;126482;-48134,4;129102;-47082,1;90487,3;-48063,2;346071;-143280
2000-08-01 08:40:00 PDT;0;-1;0;126482;-48134,4;129104;-47081,4;90492;-48061,9;346079;-143278
2000-08-01 08:40:30 PDT;0;-1;0;126482;-48134,4;129104;-47081,4;90492;-48061,9;346079;-143278
2000-08-01 08:41:00 PDT;0;-1;0;126482;-48134,4;129107;-47080,7;90496,5;-48060,6;346085;-143276
2000-08-01 08:41:30 PDT;0;-1;0;126495;-48110;125014;-47240;90496;-48047,7;342005;-143398
2000-08-01 08:42:00 PDT;0;-1;0;126467;-48166,8;133232;-46084,4;90504,3;-48067,1;350203;-142318
2000-08-01 08:42:30 PDT;0;-1;0;134307;-47048,3;137333;-45904,7;85697,4;-49444;357338;-142397
2000-08-01 08:43:00 PDT;0;-1;0;134306;-47058,3;140435;-45067,1;85697,3;-49447,4;360438;-141573
2000-08-01 08:43:30 PDT;0;-1;0;134313;-47039,6;137771;-45821,3;85697,4;-49441,6;357782;-142302
2000-08-01 08:44:00 PDT;0;-1;0;137942;-46004,7;133678;-46018;90022;-49353,5;361642;-141376
2000-08-01 08:44:30 PDT;0;-1;0;133521;-46167,5;137398;-44900,5;85700,2;-49438,2;356619;-140506
2000-08-01 08:45:00 PDT;0;-1;0;133527;-46165,8;137406;-44898,1;85700,2;-49438,3;356634;-140502
2000-08-01 08:45:30 PDT;0;-1;0;133528;-46170,2;137397;-44921,1;88634,8;-48620,4;359560;-139712
2000-08-01 08:46:00 PDT;0;-1;0;133552;-46126,6;129410;-45955,9;88636,4;-48601;351599;-140684
2000-08-01 08:46:30 PDT;0;-1;0;130110;-47099,8;126071;-46913;88644,6;-48577,5;344825;-142590
2000-08-01 08:47:00 PDT;0;-1;0;130094;-47147,8;129336;-45985,6;93690,2;-48473,1;353121;-141606
2000-08-01 08:47:30 PDT;0;-1;0;130094;-47147,8;129336;-45985,6;93690,2;-48473;353121;-141606
2000-08-01 08:48:00 PDT;0;-1;0;130102;-47136,4;130310;-46917;93685;-48482,1;354097;-142536
2000-08-01 08:48:30 PDT;0;-1;0;126479;-48137,4;130320;-46887,4;88654,1;-48577,7;345454;-143602
2000-08-01 08:49:00 PDT;0;-1;0;130691;-47999,5;130318;-46908;88648,1;-48586,6;349656;-143494
2000-08-01 08:49:30 PDT;0;-1;0;130701;-47978,2;125627;-47049,2;88651,8;-48571,1;344979;-143599
2000-08-01 08:50:00 PDT;0;-1;0;126467;-48151,1;133662;-45902,6;85716,8;-49401,3;345846;-143455
2000-08-01 08:50:30 PDT;0;-1;0;126480;-48123,9;130387;-46852;85712,8;-49395,7;342579;-144372
2000-08-01 08:51:00 PDT;0;-1;0;126494;-48096,5;125797;-47030,9;85711,2;-49381,3;338002;-144509
2000-08-01 08:51:30 PDT;0;-1;0;126494;-48096,5;125797;-47030,9;85711,2;-49381,3;338002;-144509
2000-08-01 08:52:00 PDT;0;-1;0;126494;-48096,5;125799;-47030,3;85711,2;-49381,3;338005;-144508
2000-08-01 08:52:30 PDT;0;-1;0;131211;-47944,4;125792;-47053,6;85701,5;-49391,3;342705;-144389
2000-08-01 08:53:00 PDT;0;-1;0;126494;-48096,5;125801;-47029,6;85711,2;-49381,3;338007;-144507
2000-08-01 08:53:30 PDT;0;-1;0;126482;-48125,5;130275;-45777,8;85711;-49391,1;342469;-143294
2000-08-01 08:54:00 PDT;0;-1;0;126482;-48125,5;130280;-45776,4;85711;-49391,1;342474;-143293
2000-08-01 08:54:30 PDT;0;-1;0;133840;-46962,5;126836;-46729,2;85694;-49408,1;346370;-143100
2000-08-01 08:55:00 PDT;0;-1;0;130120;-47113,5;131138;-46539,2;85703,1;-49413,6;346961;-143066
2000-08-01 08:55:30 PDT;0;-1;0;130122;-47120;131125;-46570,2;89867,7;-48252,1;351114;-141942
2000-08-01 08:56:00 PDT;0;-1;0;130124;-47119,4;131127;-46569,4;89870,2;-48251,4;351122;-141940
2000-08-01 08:56:30 PDT;0;-1;0;130124;-47119,4;131127;-46569,4;89870,2;-48251,4;351122;-141940
2000-08-01 08:57:00 PDT;0;-1;0;134667;-45749,8;122355;-47999,1;89857,6;-48251,6;346879;-142000
2000-08-01 08:57:30 PDT;0;-1;0;138185;-44722,3;122357;-48006,3;89845,7;-48270,5;350388;-140999
2000-08-01 08:58:00 PDT;0;-1;0;142053;-43619,2;122355;-48018,5;89838,4;-48284,3;354246;-139922
2000-08-01 08:58:30 PDT;0;-1;0;142053;-43619,2;122355;-48018,5;89838,4;-48284,3;354246;-139922
2000-08-01 08:59:00 PDT;0;-1;0;143220;-44488;122350;-48030,4;89840,5;-48281,3;355411;-140800
2000-08-01 08:59:30 PDT;0;-1;0;138400;-44672,3;125066;-47225,7;85673,1;-49437,7;349139;-141336
2000-08-01 09:00:00 PDT;0;-1;0;134881;-45699,2;125065;-47218,1;85685,4;-49419,9;345631;-142337
2000-08-01 09:00:30 PDT;0;-1;0;126492;-48102,8;125066;-47196,3;85711,2;-49383,4;337269;-144683
2000-08-01 09:01:00 PDT;0;-1;0;126492;-48102,8;125065;-47196,3;85711,2;-49383,4;337268;-144683
2000-08-01 09:01:30 PDT;0;-1;0;126492;-48102,8;125065;-47196,3;85711,2;-49383,4;337268;-144683
2000-08-01 09:02:00 PDT;0;-1;0;126494;-48103,7;122360;-47963,7;90144,7;-49282,7;338999;-145350
2000-08-01 09:02:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 09:03:00 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 09:03:30 PDT;0;-1;0;126499;-48085,4;122368;-47949,4;85711,3;-49377,5;334578;-145412
2000-08-01 09:04:00 PDT;0;-1;0;126484;-48112,8;126962;-47772,1;85712,9;-49392;339159;-145277
2000-08-01 09:04:30 PDT;0;-1;0;126484;-48112,8;126962;-47772,1;85712,9;-49392;339159;-145277
