# file...... IEEE_13_house_passiveDR_transformer_power.csv
# date...... Thu Jun 11 17:40:01 2020
# user...... User
# host...... (null)
# target.... transformer 27
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2000-08-02 15:21:00 PDT,+206676,-26918.6,+195848,-29321.1,+134010,-38286.8,+206673,-26937.7,+195845,-29338.4,+134009,-38295.4,+2.872,+19.1183
2000-08-02 15:22:00 PDT,+172543,-38243.8,+183985,-32809.8,+143885,-36457.2,+172541,-38257.6,+183983,-32825.2,+143884,-36466.9,+2.06642,+13.7478
2000-08-02 15:23:00 PDT,+169649,-40043,+164402,-38610.2,+139094,-38975.5,+169647,-40056.4,+164400,-38622.7,+139093,-38984.7,+2.01036,+13.374
2000-08-02 15:24:00 PDT,+176960,-38022.2,+169488,-37073.8,+134381,-40390,+176957,-38036.6,+169486,-37087,+134380,-40398.6,+2.16718,+14.4196
2000-08-02 15:25:00 PDT,+309640,+1410.26,+277255,-5142.88,+164577,-30406.3,+309633,+1368.07,+277250,-5176.72,+164575,-30418.6,+6.33299,+42.1916
2000-08-02 15:26:00 PDT,+320517,+4953.65,+278021,-4986.98,+163854,-30688.7,+320510,+4908.43,+278016,-5021.01,+163853,-30700.9,+6.78686,+45.2174
2000-08-02 15:27:00 PDT,+317330,+5238.54,+270425,-7219.69,+164256,-30609.7,+317323,+5194.22,+270420,-7251.9,+164254,-30622,+6.65289,+44.3242
2000-08-02 15:28:00 PDT,+309632,+1765.45,+262676,-8492.07,+176739,-26940.6,+309626,+1723.26,+262671,-8522.46,+176737,-26954.6,+6.33275,+42.19
2000-08-02 15:29:00 PDT,+286659,-6306.46,+243639,-14515,+173818,-28567.1,+286654,-6342.64,+243635,-14541.2,+173816,-28580.7,+5.43108,+36.1788
2000-08-02 15:30:00 PDT,+367787,+20381.4,+304367,+3004.6,+264737,-4476.65,+367778,+20321.7,+304361,+2963.83,+264732,-4507.51,+8.96005,+59.7054
2000-08-02 15:31:00 PDT,+342951,+12036.7,+302246,+2403.8,+263674,-5713.43,+342943,+11984.9,+302240,+2363.6,+263670,-5744.04,+7.77716,+51.8194
2000-08-02 15:32:00 PDT,+337553,+9968.75,+315331,+6267.36,+271623,-4144.27,+337546,+9918.57,+315324,+6223.59,+271618,-4176.75,+7.53174,+50.1833
2000-08-02 15:33:00 PDT,+336096,+10281.4,+320118,+7020.02,+263438,-6644.4,+336088,+10231.6,+320111,+6974.9,+263433,-6674.96,+7.46735,+49.754
2000-08-02 15:34:00 PDT,+349503,+14484.4,+331463,+10953.8,+236174,-11792.2,+349495,+14430.6,+331456,+10905.4,+236171,-11816.9,+8.08091,+53.8444
2000-08-02 15:35:00 PDT,+427367,+38716.8,+421313,+39930.2,+291618,+5380.94,+427355,+38635.8,+421301,+39851.4,+291612,+5343.51,+12.1584,+81.0274
2000-08-02 15:36:00 PDT,+430338,+39351.7,+430025,+43369.2,+291173,+6262.1,+430325,+39269.6,+430012,+43287,+291168,+6224.77,+12.3298,+82.1702
2000-08-02 15:37:00 PDT,+420341,+34824.5,+428088,+42534.3,+295378,+7695.22,+420330,+34746.2,+428076,+42452.8,+295373,+7656.8,+11.7464,+78.2808
2000-08-02 15:38:00 PDT,+415849,+32580,+416268,+38482.7,+296430,+8138.05,+415837,+32503.5,+416257,+38405.8,+296424,+8099.35,+11.4885,+76.5614
2000-08-02 15:39:00 PDT,+398351,+26895.2,+409152,+35714.4,+297841,+7564.37,+398340,+26825,+409141,+35640.1,+297835,+7525.3,+10.5258,+70.144
2000-08-02 15:40:00 PDT,+498706,+58634.1,+479955,+61032.5,+299476,+8971.87,+498689,+58523.1,+479939,+60929.5,+299470,+8932.37,+16.6466,+110.949
2000-08-02 15:41:00 PDT,+498102,+59121.3,+456754,+52874,+289830,+5991.15,+498086,+59010.6,+456740,+52780.9,+289824,+5954.17,+16.6107,+110.709
2000-08-02 15:42:00 PDT,+480345,+53123.6,+443273,+48336.4,+284027,+4405.38,+480330,+53020.8,+443260,+48248.9,+284022,+4369.87,+15.4195,+102.769
2000-08-02 15:43:00 PDT,+467441,+49035.4,+432253,+44204.7,+284777,+3542.74,+467426,+48938.2,+432241,+44121.6,+284772,+3507.05,+14.5848,+97.2034
2000-08-02 15:44:00 PDT,+463265,+50625,+403780,+34067.4,+260231,-4093.17,+463251,+50529.5,+403769,+33995.2,+260226,-4122.97,+14.3387,+95.5631
2000-08-02 15:45:00 PDT,+422460,+37260.8,+372253,+22313.1,+245866,-7945.21,+422449,+37181.6,+372243,+22251.9,+245862,-7971.84,+11.8758,+79.1439
2000-08-02 15:46:00 PDT,+367186,+19435.3,+331548,+8150.4,+228026,-12630,+367177,+19375.8,+331541,+8101.99,+228023,-12653,+8.92841,+59.4944
2000-08-02 15:47:00 PDT,+350170,+13794.3,+330234,+7794.8,+221787,-15486.4,+350162,+13740.3,+330227,+7746.78,+221784,-15508.2,+8.11042,+54.0411
2000-08-02 15:48:00 PDT,+343285,+10736.6,+309082,+1236.89,+222082,-16391.4,+343277,+10684.7,+309076,+1194.85,+222079,-16413.3,+7.79035,+51.9074
2000-08-02 15:49:00 PDT,+340255,+10030.3,+295053,-3235.72,+222588,-16259.6,+340248,+9979.31,+295047,-3274.03,+222585,-16281.6,+7.65271,+50.9897
2000-08-02 15:50:00 PDT,+342682,+10915,+288590,-3917.09,+225897,-15306.8,+342674,+10863.3,+288584,-3953.74,+225894,-15329.4,+7.76331,+51.7271
2000-08-02 15:51:00 PDT,+357828,+15831.9,+288076,-1597,+240743,-10917.2,+357820,+15775.4,+288070,-1633.52,+240739,-10942.8,+8.47224,+56.4533
2000-08-02 15:52:00 PDT,+363113,+16696.9,+322500,+9567.83,+233042,-13245.8,+363104,+16638.8,+322494,+9522.02,+233039,-13269.8,+8.72558,+58.1422
2000-08-02 15:53:00 PDT,+350130,+11686.6,+350138,+17595,+227186,-12491.4,+350122,+11632.5,+350129,+17540.9,+227182,-12514.2,+8.105,+54.005
2000-08-02 15:54:00 PDT,+386329,+21965.8,+367617,+22799.8,+251915,-5370.66,+386319,+21899.9,+367608,+22740.1,+251911,-5398.6,+9.88736,+65.8874
2000-08-02 15:55:00 PDT,+564863,+81422.3,+483975,+59278.5,+336465,+19687.9,+564841,+81279,+483959,+59173.9,+336457,+19637.9,+21.5012,+143.313
2000-08-02 15:56:00 PDT,+577580,+86173.1,+484475,+59287.4,+336996,+19559.6,+577557,+86023,+484459,+59182.6,+336989,+19509.4,+22.5126,+150.056
2000-08-02 15:57:00 PDT,+574055,+85021.3,+517842,+70749.9,+335378,+19297.5,+574033,+84873.1,+517824,+70629.7,+335370,+19247.8,+22.2317,+148.183
2000-08-02 15:58:00 PDT,+560940,+80695.4,+503955,+65265.9,+348703,+23736.2,+560919,+80554.1,+503938,+65152.3,+348695,+23682.4,+21.2019,+141.318
2000-08-02 15:59:00 PDT,+548773,+76853,+481847,+59244.9,+322000,+15031.1,+548753,+76717.9,+481831,+59141.2,+321993,+14985.4,+20.2709,+135.111
2000-08-02 16:00:00 PDT,+489678,+56237.2,+407667,+35060.6,+292309,+6397.71,+489662,+56130.3,+407656,+34987,+292303,+6360.09,+16.0395,+106.902
2000-08-02 16:01:00 PDT,+444188,+41347.7,+354141,+17689.7,+284148,+4479.24,+444175,+41260.2,+354132,+17634.3,+284143,+4443.7,+13.1398,+87.5706
2000-08-02 16:02:00 PDT,+432799,+37506.1,+346887,+15712.1,+256222,-3940.91,+432787,+37423.1,+346879,+15659,+256218,-3969.81,+12.4607,+83.0427
2000-08-02 16:03:00 PDT,+390843,+24596.6,+324938,+9147.47,+240081,-8202.29,+390833,+24529.1,+324932,+9100.97,+240077,-8227.69,+10.127,+67.4848
2000-08-02 16:04:00 PDT,+368846,+18289.1,+325255,+9281.64,+240085,-7970.4,+368837,+18229.1,+325248,+9235.05,+240081,-7995.79,+9.0062,+60.013
2000-08-02 16:05:00 PDT,+375670,+18968.9,+347064,+12794.4,+245142,-6535.62,+375660,+18906.7,+347056,+12741.3,+245138,-6562.09,+9.34317,+62.2595
2000-08-02 16:06:00 PDT,+392852,+24472.4,+350842,+13971.2,+258642,-3596.84,+392842,+24404.2,+350834,+13916.9,+258637,-3626.29,+10.2305,+68.175
2000-08-02 16:07:00 PDT,+401420,+27607,+342273,+11100.1,+259114,-3635.77,+401409,+27535.8,+342265,+11048.5,+259110,-3665.33,+10.6904,+71.2409
2000-08-02 16:08:00 PDT,+406525,+28281.7,+337061,+9319.84,+249384,-6798.94,+406514,+28208.6,+337054,+9269.81,+249379,-6826.33,+10.9651,+73.0725
2000-08-02 16:09:00 PDT,+414662,+31199.4,+329632,+7132.99,+240096,-9671.62,+414650,+31123.3,+329625,+7085.16,+240092,-9697.03,+11.4176,+76.0889
2000-08-02 16:10:00 PDT,+417492,+31369.3,+326417,+6926.02,+236143,-11012.1,+417480,+31292.2,+326409,+6879.12,+236139,-11036.7,+11.5737,+77.1297
2000-08-02 16:11:00 PDT,+395422,+23928.4,+329496,+6742.41,+216587,-17836.1,+395412,+23859.3,+329489,+6694.61,+216584,-17856.9,+10.3625,+69.0548
2000-08-02 16:12:00 PDT,+380005,+19990.9,+322079,+4497.79,+216370,-17780.6,+379995,+19927.2,+322072,+4452.14,+216367,-17801.3,+9.56201,+63.7184
2000-08-02 16:13:00 PDT,+361724,+14127.4,+306705,+654.725,+221221,-16096.3,+361715,+14069.7,+306699,+613.33,+221218,-16117.9,+8.65389,+57.6643
2000-08-02 16:14:00 PDT,+348786,+9784.56,+304011,-176.554,+234859,-12922.9,+348778,+9730.99,+304005,-217.225,+234855,-12947.3,+8.04034,+53.5739
2000-08-02 16:15:00 PDT,+408613,+26260.8,+440040,+45411.3,+328827,+16648.3,+408602,+26187,+440027,+45325.2,+328820,+16600.6,+11.0702,+73.773
2000-08-02 16:16:00 PDT,+412782,+27945.1,+427213,+40968.4,+330094,+16861.4,+412771,+27869.8,+427201,+40887.3,+330087,+16813.4,+11.3022,+75.3198
2000-08-02 16:17:00 PDT,+420194,+29622.6,+417540,+37693,+330134,+16678.4,+420182,+29544.5,+417528,+37615.7,+330127,+16630.3,+11.716,+78.0786
2000-08-02 16:18:00 PDT,+412031,+26802.4,+417400,+37311.1,+329803,+16715.8,+412020,+26727.4,+417389,+37233.8,+329796,+16667.8,+11.2572,+75.0197
2000-08-02 16:19:00 PDT,+427198,+30851,+408253,+34427.6,+316517,+9772.16,+427186,+30770.3,+408242,+34353.7,+316510,+9728.04,+12.1127,+80.7229
2000-08-02 16:20:00 PDT,+534089,+65355.6,+566985,+87422.3,+408012,+38655.7,+534070,+65228.2,+566963,+87277.5,+408001,+38581.8,+19.1135,+127.395
2000-08-02 16:21:00 PDT,+536053,+66106.2,+566142,+87538.9,+394124,+33990.7,+536033,+65977.9,+566120,+87394.5,+394114,+33921.8,+19.2587,+128.363
2000-08-02 16:22:00 PDT,+537518,+66289.6,+582227,+93125.8,+389368,+33143.9,+537499,+66160.6,+582204,+92972.8,+389358,+33076.7,+19.3641,+129.066
2000-08-02 16:23:00 PDT,+524068,+63796.8,+575360,+91214.1,+384897,+32914.9,+524050,+63674.1,+575338,+91064.8,+384887,+32849.2,+18.4004,+122.641
2000-08-02 16:24:00 PDT,+466206,+47417.5,+521362,+72727.1,+319257,+13314.7,+466191,+47320.8,+521344,+72605.1,+319251,+13269.7,+14.4983,+96.6272
2000-08-02 16:25:00 PDT,+548934,+74023.6,+569553,+90639.6,+363625,+25485.3,+548914,+73888.6,+569531,+90493.2,+363616,+25426.8,+20.2543,+135.001
2000-08-02 16:26:00 PDT,+505893,+59862.3,+521762,+73280.4,+355458,+23385.5,+505876,+59748.1,+521744,+73158.3,+355449,+23329.6,+17.1328,+114.19
2000-08-02 16:27:00 PDT,+477715,+50568,+492174,+63709.2,+322274,+13088.1,+477700,+50466.5,+492157,+63600.9,+322267,+13042.3,+15.2357,+101.543
2000-08-02 16:28:00 PDT,+447047,+40199.5,+477576,+58324.8,+327467,+15209.5,+447034,+40110.8,+477561,+58223,+327459,+15162.2,+13.3018,+88.6505
2000-08-02 16:29:00 PDT,+391915,+22688.3,+425482,+41113.4,+279405,+1620.63,+391905,+22620.5,+425470,+41033,+279400,+1586.28,+10.1764,+67.8143
2000-08-02 16:30:00 PDT,+321841,-480.953,+385370,+26461.3,+253456,-5548.38,+321834,-526.534,+385360,+26395.7,+253451,-5576.67,+6.8414,+45.581
2000-08-02 16:31:00 PDT,+316175,-1814.76,+362093,+18802.1,+233582,-10341.4,+316169,-1858.75,+362084,+18744.3,+233578,-10365.5,+6.60302,+43.9918
2000-08-02 16:32:00 PDT,+276615,-12677.6,+341812,+10717.7,+246883,-5980.43,+276609,-12711.4,+341804,+10666.2,+246879,-6007.27,+5.06564,+33.7426
2000-08-02 16:33:00 PDT,+302797,-4452.46,+324492,+4902.47,+255893,-4718.89,+302791,-4492.82,+324485,+4856.13,+255889,-4747.71,+6.05758,+40.3556
2000-08-02 16:34:00 PDT,+298790,-6080.83,+341120,+10342.5,+255010,-6082.75,+298784,-6120.13,+341113,+10291.3,+255006,-6111.38,+5.89962,+39.3025
2000-08-02 16:35:00 PDT,+286489,-11056,+333572,+9455.9,+228807,-13976.4,+286484,-11092.2,+333565,+9406.9,+228803,-13999.5,+5.43009,+36.1723
2000-08-02 16:36:00 PDT,+292681,-9218.16,+341780,+12001.7,+231678,-13218,+292675,-9255.89,+341772,+11950.2,+231674,-13241.7,+5.66432,+37.7338
2000-08-02 16:37:00 PDT,+277391,-13784.8,+333195,+7164.9,+220208,-16522.4,+277386,-13818.7,+333188,+7116.03,+220205,-16543.8,+5.09598,+33.9449
2000-08-02 16:38:00 PDT,+294822,-8156.2,+330386,+7126.11,+216349,-17909,+294816,-8194.48,+330379,+7078.05,+216345,-17929.8,+5.7461,+38.279
2000-08-02 16:39:00 PDT,+273401,-12363.9,+313671,+1856.04,+207277,-20391,+273396,-12396.9,+313664,+1812.74,+207274,-20410.1,+4.94847,+32.9615
2000-08-02 16:40:00 PDT,+257374,-17374.6,+314866,+2323.01,+204400,-19867.7,+257370,-17403.9,+314860,+2279.38,+204398,-19886.3,+4.39687,+29.2841
2000-08-02 16:41:00 PDT,+262504,-16898.1,+304529,-1832.82,+192206,-23585.6,+262500,-16928.5,+304523,-1873.63,+192204,-23602.1,+4.57181,+30.4504
2000-08-02 16:42:00 PDT,+233284,-25884.7,+301267,-2842.38,+190263,-23814.7,+233281,-25908.9,+301261,-2882.33,+190261,-23830.9,+3.64105,+24.2453
2000-08-02 16:43:00 PDT,+242706,-21809.9,+297973,-4987.84,+205307,-19577.8,+242702,-21836,+297967,-5026.93,+205304,-19596.5,+3.9242,+26.133
2000-08-02 16:44:00 PDT,+250264,-19851.9,+312408,+15.8912,+195866,-23683.8,+250260,-19879.7,+312402,-27.0573,+195864,-23700.9,+4.16474,+27.7366
2000-08-02 16:45:00 PDT,+240901,-23526,+290816,-2861.91,+204906,-20879.4,+240897,-23551.7,+290810,-2899.13,+204903,-20898.1,+3.87173,+25.7832
2000-08-02 16:46:00 PDT,+238237,-24438.5,+292284,-1089.05,+204522,-22346.3,+238233,-24463.8,+292278,-1126.65,+204519,-22364.9,+3.79037,+25.2408
2000-08-02 16:47:00 PDT,+231214,-27626.5,+287105,-2870.54,+207046,-22724.4,+231211,-27650.4,+287099,-2906.82,+207044,-22743.5,+3.58373,+23.8632
2000-08-02 16:48:00 PDT,+231239,-27696.5,+281150,-6315.2,+213678,-20714.8,+231235,-27720.4,+281145,-6350,+213675,-20735.1,+3.58474,+23.8699
2000-08-02 16:49:00 PDT,+212344,-31028.1,+275861,-7968.49,+203458,-23660.1,+212341,-31048.4,+275856,-8002,+203455,-23678.5,+3.04448,+20.2682
2000-08-02 16:50:00 PDT,+217138,-30728.3,+262798,-10849.4,+215142,-22472.4,+217135,-30749.5,+262793,-10879.8,+215139,-22493,+3.17915,+21.166
2000-08-02 16:51:00 PDT,+206671,-33819.1,+267564,-9516.67,+200719,-26583.3,+206668,-33838.4,+267559,-9548.21,+200716,-26601.4,+2.89953,+19.3019
2000-08-02 16:52:00 PDT,+192223,-36793.5,+251577,-14242.8,+184270,-30327.2,+192221,-36810.3,+251573,-14270.8,+184268,-30342.6,+2.53304,+16.8586
2000-08-02 16:53:00 PDT,+203078,-33607.1,+245144,-16207.7,+169978,-32141.4,+203075,-33625.8,+245140,-16234.3,+169976,-32154.6,+2.80143,+18.6479
2000-08-02 16:54:00 PDT,+221627,-31379.9,+230534,-21033.9,+181428,-27735.4,+221624,-31401.9,+230530,-21057.5,+181426,-27750.2,+3.31181,+22.0504
2000-08-02 16:55:00 PDT,+230294,-29745.5,+229196,-21263.5,+164944,-30336.6,+230290,-29769.2,+229193,-21286.8,+164942,-30349,+3.56372,+23.7298
2000-08-02 16:56:00 PDT,+231009,-29495.3,+225889,-25890.8,+164517,-30463.8,+231006,-29519.2,+225886,-25913.6,+164515,-30476.1,+3.58452,+23.8685
2000-08-02 16:57:00 PDT,+237705,-27631,+234066,-24565.2,+161033,-31592,+237701,-27656.2,+234062,-24589.6,+161031,-31603.9,+3.78462,+25.2024
2000-08-02 16:58:00 PDT,+223224,-32125.1,+235602,-24044,+152594,-33958.6,+223221,-32147.5,+235598,-24068.6,+152593,-33969.3,+3.36182,+22.3838
2000-08-02 16:59:00 PDT,+222888,-32247.5,+230295,-25542,+148344,-35187,+222885,-32269.8,+230291,-25565.6,+148343,-35197.2,+3.35245,+22.3213
2000-08-02 17:00:00 PDT,+180730,-39952.2,+197760,-34802.5,+117753,-43634.1,+180727,-39967.3,+197757,-34820.2,+117752,-43641,+2.26612,+15.0791
2000-08-02 17:01:00 PDT,+167361,-42608.3,+191529,-37809.5,+117963,-44622.7,+167359,-42621.4,+191526,-37826.3,+117962,-44629.7,+1.97346,+13.1281
2000-08-02 17:02:00 PDT,+155615,-46003.7,+183302,-40057.8,+107594,-47490.1,+155613,-46015.3,+183300,-40073.3,+107593,-47496.2,+1.74294,+11.5913
2000-08-02 17:03:00 PDT,+156596,-46881.6,+178813,-41408.1,+107712,-47483.3,+156594,-46893.3,+178811,-41422.9,+107711,-47489.4,+1.76854,+11.7619
2000-08-02 17:04:00 PDT,+152862,-47996.6,+177704,-40471.4,+104565,-48363.7,+152861,-48007.9,+177701,-40486,+104565,-48369.5,+1.69926,+11.3001
2000-08-02 17:05:00 PDT,+162639,-47561.2,+169169,-40842.9,+116668,-47140.4,+162637,-47573.8,+169167,-40856.2,+116667,-47147.4,+1.90008,+12.6389
2000-08-02 17:06:00 PDT,+166361,-46627,+172671,-38785.6,+128547,-45066,+166359,-46640.1,+172669,-38799.4,+128545,-45074.1,+1.97511,+13.1391
2000-08-02 17:07:00 PDT,+163195,-47651.5,+181190,-37340.6,+132139,-44050.2,+163193,-47664.2,+181187,-37355.6,+132138,-44058.7,+1.91262,+12.7225
2000-08-02 17:08:00 PDT,+175722,-45293.5,+183985,-36535.3,+129767,-44834.7,+175719,-45308,+183983,-36550.8,+129765,-44843,+2.17835,+14.494
2000-08-02 17:09:00 PDT,+175864,-45247.2,+181410,-38766.6,+139590,-41986.1,+175862,-45261.7,+181408,-38781.7,+139588,-41995.5,+2.18137,+14.5142
2000-08-02 17:10:00 PDT,+176070,-45110.2,+175384,-39542.2,+126869,-42439.3,+176068,-45124.7,+175382,-39556.4,+126868,-42447.2,+2.18535,+14.5407
2000-08-02 17:11:00 PDT,+167826,-46387.2,+180282,-38183,+123065,-43455.2,+167824,-46400.6,+180280,-38198,+123063,-43462.7,+2.00595,+13.3447
2000-08-02 17:12:00 PDT,+158275,-46762.2,+177149,-39110.4,+123138,-43413.1,+158273,-46774.2,+177147,-39124.9,+123137,-43420.6,+1.80269,+11.9896
2000-08-02 17:13:00 PDT,+155455,-48635.2,+160119,-41823.1,+120169,-44241.2,+155453,-48646.9,+160117,-41835.2,+120168,-44248.4,+1.75609,+11.6789
2000-08-02 17:14:00 PDT,+154120,-47794.9,+147388,-45513.2,+116777,-45220.7,+154118,-47806.4,+147387,-45523.7,+116776,-45227.6,+1.72347,+11.4614
2000-08-02 17:15:00 PDT,+158939,-47550.5,+145897,-46998.3,+109925,-47197.4,+158937,-47562.6,+145896,-47008.6,+109925,-47203.7,+1.82148,+12.1149
2000-08-02 17:16:00 PDT,+162375,-46628,+149778,-45953,+113653,-47300.6,+162373,-46640.6,+149777,-45963.8,+113652,-47307.3,+1.88862,+12.5625
2000-08-02 17:17:00 PDT,+167261,-46445.9,+152227,-45364.7,+113769,-47317.5,+167259,-46459.1,+152226,-45375.8,+113768,-47324.1,+1.99381,+13.2638
2000-08-02 17:18:00 PDT,+167351,-46471.7,+156372,-44199.9,+110502,-48226.1,+167349,-46485,+156370,-44211.5,+110501,-48232.5,+1.99594,+13.278
2000-08-02 17:19:00 PDT,+162748,-46654.1,+156374,-44176.9,+110528,-48211.2,+162746,-46666.7,+156372,-44188.5,+110527,-48217.6,+1.89678,+12.6169
2000-08-02 17:20:00 PDT,+147094,-48869.1,+152146,-44171.1,+107796,-48969.6,+147092,-48879.7,+152145,-44182.2,+107795,-48975.8,+1.59063,+10.5759
2000-08-02 17:21:00 PDT,+147368,-48857.3,+152322,-44148.5,+105623,-49663.7,+147366,-48867.9,+152321,-44159.5,+105622,-49669.7,+1.59588,+10.6109
2000-08-02 17:22:00 PDT,+155413,-47683.8,+151965,-44304.3,+101353,-49792.8,+155411,-47695.5,+151963,-44315.4,+101353,-49798.4,+1.74917,+11.6328
2000-08-02 17:23:00 PDT,+155550,-47635.4,+145319,-46207.5,+101557,-49775.9,+155548,-47647.1,+145317,-46217.7,+101556,-49781.6,+1.75169,+11.6496
2000-08-02 17:24:00 PDT,+151091,-47786.7,+141317,-47305.9,+97213.6,-49846.8,+151089,-47797.8,+141316,-47315.7,+97212.8,-49852.1,+1.6624,+11.0543
2000-08-02 17:25:00 PDT,+151161,-47814.2,+145866,-47171.2,+101051,-48856.1,+151160,-47825.3,+145865,-47181.5,+101051,-48861.6,+1.66397,+11.0648
2000-08-02 17:26:00 PDT,+147773,-48805.7,+146083,-47153.2,+101238,-48837.6,+147771,-48816.4,+146081,-47163.5,+101237,-48843.2,+1.60344,+10.6612
2000-08-02 17:27:00 PDT,+147990,-48797.6,+146123,-47154.2,+101320,-48836.5,+147989,-48808.3,+146121,-47164.5,+101319,-48842.1,+1.60763,+10.6892
2000-08-02 17:28:00 PDT,+148258,-48758.9,+143203,-48068.6,+101393,-48831.6,+148257,-48769.6,+143201,-48078.6,+101392,-48837.2,+1.61263,+10.7225
2000-08-02 17:29:00 PDT,+152692,-48632.1,+147346,-46917.7,+97732.9,-49850.9,+152690,-48643.4,+147344,-46928.2,+97732.1,-49856.2,+1.69987,+11.3041
2000-08-02 17:30:00 PDT,+148910,-48762.6,+147363,-46912.3,+106159,-48745,+148909,-48773.4,+147362,-46922.8,+106158,-48751,+1.62544,+10.8079
2000-08-02 17:31:00 PDT,+148994,-48760.8,+147525,-46907.5,+106286,-48742.4,+148992,-48771.6,+147523,-46918.1,+106285,-48748.4,+1.62706,+10.8188
2000-08-02 17:32:00 PDT,+149326,-48782.9,+152482,-46689,+106416,-48754.9,+149325,-48793.7,+152480,-46700.2,+106415,-48760.9,+1.63376,+10.8634
2000-08-02 17:33:00 PDT,+149443,-48742.1,+148740,-47840,+106566,-48746.4,+149441,-48753,+148739,-47850.7,+106565,-48752.5,+1.63579,+10.8769
2000-08-02 17:34:00 PDT,+149680,-48711.8,+148846,-47777.2,+98359,-49843.8,+149678,-48722.7,+148844,-47788,+98358.2,-49849.1,+1.64028,+10.9068
2000-08-02 17:35:00 PDT,+145408,-48919.7,+148989,-47775.4,+103397,-49706.9,+145407,-48930,+148987,-47786.2,+103397,-49712.7,+1.55843,+10.3612
2000-08-02 17:36:00 PDT,+149914,-48726.4,+149128,-47789.8,+103383,-49727,+149913,-48737.3,+149126,-47800.6,+103382,-49732.8,+1.64501,+10.9384
2000-08-02 17:37:00 PDT,+154925,-48561.8,+149240,-47843.6,+108226,-49582.6,+154924,-48573.4,+149238,-47854.4,+108225,-49588.8,+1.74477,+11.6034
2000-08-02 17:38:00 PDT,+159638,-48313.5,+140246,-48253.4,+108206,-49570.2,+159637,-48325.8,+140245,-48263.1,+108205,-49576.5,+1.84103,+12.2452
2000-08-02 17:39:00 PDT,+159972,-48301.9,+140486,-48248.9,+108357,-49567.4,+159970,-48314.2,+140485,-48258.6,+108356,-49573.7,+1.84799,+12.2916
2000-08-02 17:40:00 PDT,+150724,-48712.3,+149518,-47768.8,+98818.9,-49829.3,+150722,-48723.3,+149516,-47779.7,+98818.1,-49834.7,+1.66098,+11.0449
2000-08-02 17:41:00 PDT,+150947,-48704.1,+149680,-47764,+98860,-49829.3,+150945,-48715.2,+149679,-47774.9,+98859.2,-49834.7,+1.66537,+11.0741
2000-08-02 17:42:00 PDT,+156001,-48479.7,+149807,-47780.7,+98948.2,-49848.7,+155999,-48491.5,+149806,-47791.6,+98947.4,-49854.1,+1.76632,+11.7471
2000-08-02 17:43:00 PDT,+156001,-48480.3,+149843,-47780.7,+99074.7,-49845.3,+155999,-48492.1,+149842,-47791.6,+99073.9,-49850.7,+1.76632,+11.7471
2000-08-02 17:44:00 PDT,+156233,-48437.9,+145288,-47983.6,+99242.7,-49827.9,+156231,-48449.7,+145286,-47993.9,+99241.9,-49833.3,+1.77083,+11.7772
2000-08-02 17:45:00 PDT,+156205,-48479.1,+145350,-47985.8,+99270.2,-49819.9,+156203,-48490.9,+145348,-47996.2,+99269.4,-49825.3,+1.77051,+11.7751
2000-08-02 17:46:00 PDT,+156272,-48478.3,+145639,-47973.9,+99270.1,-49821,+156270,-48490.1,+145637,-47984.3,+99269.3,-49826.5,+1.77189,+11.7842
2000-08-02 17:47:00 PDT,+156271,-48479.3,+145795,-47968.2,+99270.1,-49821.5,+156270,-48491.1,+145793,-47978.5,+99269.3,-49826.9,+1.77188,+11.7842
2000-08-02 17:48:00 PDT,+156671,-48427.8,+145841,-47964.6,+99347.4,-49827.1,+156669,-48439.6,+145840,-47975,+99346.6,-49832.6,+1.77981,+11.837
2000-08-02 17:49:00 PDT,+156728,-48394.7,+141804,-48139.8,+99408.9,-49813.4,+156727,-48406.6,+141803,-48149.7,+99408.1,-49818.8,+1.78078,+11.8436
2000-08-02 17:50:00 PDT,+156639,-48452.7,+141904,-48210.5,+113353,-49391.8,+156637,-48464.5,+141902,-48220.4,+113352,-49398.5,+1.77931,+11.8337
2000-08-02 17:51:00 PDT,+156881,-48443.6,+141956,-48209.9,+113428,-49390.6,+156879,-48455.4,+141954,-48219.7,+113427,-49397.3,+1.78425,+11.8667
2000-08-02 17:52:00 PDT,+157181,-48451.3,+142043,-48226.5,+117996,-49270.1,+157180,-48463.2,+142042,-48236.4,+117995,-49277.3,+1.79053,+11.9085
2000-08-02 17:53:00 PDT,+152835,-48652.7,+142160,-48205.4,+118168,-49242.4,+152833,-48664.1,+142159,-48215.4,+118167,-49249.7,+1.70288,+11.3242
2000-08-02 17:54:00 PDT,+152877,-48661.2,+147195,-47958.1,+113022,-49477.3,+152875,-48672.5,+147193,-47968.6,+113021,-49484,+1.7038,+11.3303
2000-08-02 17:55:00 PDT,+148331,-48820.5,+152021,-47739.6,+104473,-49656.7,+148330,-48831.2,+152019,-47750.8,+104472,-49662.6,+1.61445,+10.7347
2000-08-02 17:56:00 PDT,+148482,-48816.2,+152203,-47734.5,+104583,-49654.1,+148481,-48826.9,+152201,-47745.7,+104582,-49660,+1.61738,+10.7542
